,id,mean_dist_day,mean_over_speed_perc,Cluster(4)
1522,3423313219,47.39,5,Group 2
1523,3423312395,42.57,5,Group 2
1524,3423314181,76.89,5,Group 2
1525,3423312472,52.59,6,Group 2
1526,3423313699,56.08,8,Group 2
1527,3423311809,38.66,1,Group 2
1528,3423311281,45.23,5,Group 2
1529,3423312119,52.85,5,Group 2
1530,3423312515,56.87,6,Group 2
1531,3423313816,36.66,4,Group 2
1532,3423310863,48.88,2,Group 2
1533,3423313939,60.99,4,Group 2
1534,3423313415,48.69,6,Group 2
1535,3423311398,36.84,6,Group 2
1536,3423311453,36.08,5,Group 2
1537,3423313524,49.37,3,Group 2
1538,3423313530,51.82,5,Group 2
1539,3423313688,42.53,4,Group 2
1540,3423311394,44.13,6,Group 2
1541,3423313002,53.27,6,Group 2
1542,3423310734,54.33,6,Group 2
1543,3423313512,65.01,6,Group 2
1544,3423313232,51.46,4,Group 2
1545,3423310915,56.07,6,Group 2
1546,3423310797,53.48,5,Group 2
1547,3423312745,71.54,1,Group 2
1548,3423314191,44.69,3,Group 2
1549,3423313551,36.53,6,Group 2
1550,3423313737,50.75,4,Group 2
1551,3423313706,57.83,7,Group 2
1552,3423312997,47.41,3,Group 2
1553,3423310489,52.98,6,Group 2
1554,3423313075,46.99,6,Group 2
1555,3423313199,66.27,5,Group 2
1556,3423314150,33.42,9,Group 2
1557,3423311692,61.98,4,Group 2
1558,3423313157,34.11,1,Group 2
1559,3423313679,52.42,7,Group 2
1560,3423314296,57.05,5,Group 2
1561,3423313912,54.73,5,Group 2
1562,3423311716,64.47,2,Group 2
1563,3423313119,31.38,7,Group 2
1564,3423314067,68.87,5,Group 2
1565,3423311172,57.61,5,Group 2
1566,3423311558,57.65,8,Group 2
1567,3423312332,58.08,4,Group 2
1568,3423312003,51.31,6,Group 2
1569,3423312174,66.32,6,Group 2
1570,3423311112,51.75,5,Group 2
1571,3423312555,51.75,6,Group 2
1572,3423311726,34.26,5,Group 2
1573,3423312903,48.79,6,Group 2
1574,3423313900,23.46,2,Group 2
1575,3423312798,61.32,4,Group 2
1576,3423311433,44.18,5,Group 2
1577,3423314283,38.98,7,Group 2
1578,3423311800,41.52,8,Group 2
1579,3423311189,64.71,5,Group 2
1580,3423313815,55.04,4,Group 2
1581,3423312571,41.94,3,Group 2
1582,3423311680,46.88,6,Group 2
1583,3423312467,73.97,3,Group 2
1584,3423311506,35.55,5,Group 2
1585,3423311411,51.54,9,Group 2
1586,3423314038,53.32,4,Group 2
1587,3423312996,63.86,2,Group 2
1588,3423313030,33.69,8,Group 2
1589,3423311242,47.34,6,Group 2
1590,3423313658,35.38,4,Group 2
1591,3423311668,61.31,4,Group 2
1592,3423313668,55.71,1,Group 2
1593,3423310856,58.87,3,Group 2
1594,3423313214,43.3,5,Group 2
1595,3423312091,36.19,8,Group 2
1596,3423313463,47.62,5,Group 2
1597,3423312825,39.87,5,Group 2
1598,3423311781,51.76,9,Group 2
1599,3423313460,46.82,5,Group 2
1600,3423312321,59.73,8,Group 2
1601,3423314110,60.88,7,Group 2
1602,3423313091,55.99,4,Group 2
1603,3423313518,46.93,3,Group 2
1604,3423311413,62.48,2,Group 2
1605,3423312492,59.47,5,Group 2
1606,3423312461,49.09,5,Group 2
1607,3423311977,42.49,5,Group 2
1608,3423313725,36.63,5,Group 2
1609,3423313783,57.03,6,Group 2
1610,3423312545,40.71,6,Group 2
1611,3423312824,42.1,6,Group 2
1612,3423310630,53.8,3,Group 2
1613,3423313049,53.5,2,Group 2
1614,3423312517,37.27,6,Group 2
1615,3423311843,44.17,6,Group 2
1616,3423312145,39.32,5,Group 2
1617,3423311530,48.39,6,Group 2
1618,3423312823,57.14,5,Group 2
1619,3423314089,47.26,3,Group 2
1620,3423310475,38.03,5,Group 2
1621,3423314425,31.36,5,Group 2
1622,3423312271,68.26,6,Group 2
1623,3423312706,54.23,2,Group 2
1624,3423312755,52.52,1,Group 2
1625,3423310603,52.19,3,Group 2
1626,3423314129,78.26,4,Group 2
1627,3423313239,78.56,4,Group 2
1628,3423311792,58.48,5,Group 2
1629,3423311214,47.36,7,Group 2
1630,3423312968,50.25,6,Group 2
1631,3423311062,76.26,2,Group 2
1632,3423313061,34.12,4,Group 2
1633,3423311006,49.99,7,Group 2
1634,3423311420,60.89,6,Group 2
1635,3423313426,51.83,6,Group 2
1636,3423311968,40.4,2,Group 2
1637,3423313062,64.86,8,Group 2
1638,3423312486,51.32,3,Group 2
1639,3423313533,55.83,4,Group 2
1640,3423311198,61.88,2,Group 2
1641,3423312644,45.35,4,Group 2
1642,3423313666,55.7,1,Group 2
1643,3423312816,40.17,2,Group 2
1644,3423310983,61.46,7,Group 2
1645,3423311403,41.67,4,Group 2
1646,3423314256,44.85,3,Group 2
1647,3423314402,53.25,8,Group 2
1648,3423314390,41.92,5,Group 2
1649,3423310909,63.38,4,Group 2
1650,3423312769,55.52,8,Group 2
1651,3423311730,59.16,7,Group 2
1652,3423310847,62.14,6,Group 2
1653,3423312290,33.4,9,Group 2
1654,3423313493,41.01,3,Group 2
1655,3423312296,39.59,3,Group 2
1656,3423313434,48.31,6,Group 2
1657,3423311220,47.96,4,Group 2
1658,3423313379,40.43,5,Group 2
1659,3423311749,50.35,4,Group 2
1660,3423313999,46.08,3,Group 2
1661,3423312096,48.83,5,Group 2
1662,3423313584,50.29,4,Group 2
1663,3423312543,56.23,4,Group 2
1664,3423311498,36.93,4,Group 2
1665,3423311700,51.13,8,Group 2
1666,3423313387,45.21,3,Group 2
1667,3423314426,47.56,8,Group 2
1668,3423311840,49.5,9,Group 2
1669,3423312315,41.22,8,Group 2
1670,3423313844,65.02,3,Group 2
1671,3423310501,61.22,9,Group 2
1672,3423310720,39.6,7,Group 2
1673,3423311546,59.64,6,Group 2
1674,3423311058,50.75,8,Group 2
1675,3423313464,55.84,3,Group 2
1676,3423311090,51.12,6,Group 2
1677,3423310694,54.09,6,Group 2
1678,3423313948,45.71,7,Group 2
1679,3423311885,64.43,5,Group 2
1680,3423312299,51.49,2,Group 2
1681,3423311412,42.73,5,Group 2
1682,3423312399,55.28,2,Group 2
1683,3423312150,46.47,7,Group 2
1684,3423311681,65.79,3,Group 2
1685,3423313322,42.04,5,Group 2
1686,3423313193,52.88,5,Group 2
1687,3423311260,51.86,2,Group 2
1688,3423311605,42.75,4,Group 2
1689,3423313158,41.34,3,Group 2
1690,3423314046,37.14,6,Group 2
1691,3423313476,51.39,9,Group 2
1692,3423313833,41.93,4,Group 2
1693,3423313226,64.54,7,Group 2
1694,3423313792,50.24,8,Group 2
1695,3423311516,43.43,10,Group 2
1696,3423312911,26.87,3,Group 2
1697,3423314370,55.75,3,Group 2
1698,3423313588,51.23,5,Group 2
1699,3423311415,45.6,4,Group 2
1700,3423314386,53.04,9,Group 2
1701,3423312914,74.2,3,Group 2
1702,3423311396,68.53,3,Group 2
1703,3423313886,61.21,1,Group 2
1704,3423313990,51.91,2,Group 2
1705,3423311709,39.73,7,Group 2
1706,3423313797,63.49,4,Group 2
1707,3423314438,41.37,1,Group 2
1708,3423313701,58.09,6,Group 2
1709,3423311725,41.1,4,Group 2
1710,3423312149,29.32,6,Group 2
1711,3423313777,53.43,5,Group 2
1712,3423311020,42.54,5,Group 2
1713,3423312806,48.38,6,Group 2
1714,3423313708,53.68,2,Group 2
1715,3423311244,43.9,1,Group 2
1716,3423311225,50.56,4,Group 2
1717,3423312392,62.59,4,Group 2
1718,3423311796,37.18,3,Group 2
1719,3423313509,48.98,6,Group 2
1720,3423314373,46.67,6,Group 2
1721,3423313674,56.56,3,Group 2
1722,3423310677,48.74,3,Group 2
1723,3423312838,63.24,3,Group 2
1724,3423311810,36.26,11,Group 2
1725,3423310594,37.36,2,Group 2
1726,3423312848,48.48,1,Group 2
1727,3423312677,29.42,7,Group 2
1728,3423310764,55.04,5,Group 2
1729,3423313749,54.05,2,Group 2
1730,3423310566,49.24,1,Group 2
1731,3423312429,51.72,5,Group 2
1732,3423312799,43.03,7,Group 2
1733,3423312631,56.77,7,Group 2
1734,3423312654,31.62,5,Group 2
1735,3423314036,30.61,2,Group 2
1736,3423311352,39.68,4,Group 2
1737,3423314149,44.39,4,Group 2
1738,3423311008,47.51,9,Group 2
1739,3423314245,59.39,5,Group 2
1740,3423313291,65.3,5,Group 2
1741,3423312254,44.3,3,Group 2
1742,3423313484,47.74,3,Group 2
1743,3423311463,57.2,7,Group 2
1744,3423312528,37.62,3,Group 2
1745,3423311593,44.39,3,Group 2
1746,3423312529,51.67,5,Group 2
1747,3423311096,59.58,4,Group 2
1748,3423312370,42.08,7,Group 2
1749,3423310617,34.59,5,Group 2
1750,3423313645,60.39,8,Group 2
1751,3423312107,59.46,6,Group 2
1752,3423311135,56.72,3,Group 2
1753,3423312559,55.09,4,Group 2
1754,3423313577,59.63,3,Group 2
1755,3423312189,54.41,4,Group 2
1756,3423312693,46.15,5,Group 2
1757,3423310686,29.92,4,Group 2
1758,3423311972,52.07,3,Group 2
1759,3423313951,57.64,6,Group 2
1760,3423312974,55.9,3,Group 2
1761,3423310551,44.65,4,Group 2
1762,3423314254,60.79,6,Group 2
1763,3423314169,50.38,6,Group 2
1764,3423313293,62.09,3,Group 2
1765,3423314063,51.05,4,Group 2
1766,3423313330,53.11,2,Group 2
1767,3423314397,64.75,7,Group 2
1768,3423310471,61.68,6,Group 2
1769,3423312001,51.3,5,Group 2
1770,3423314231,59.63,1,Group 2
1771,3423312863,56.13,6,Group 2
1772,3423310572,42.12,4,Group 2
1773,3423312962,60.37,7,Group 2
1774,3423311379,37.6,6,Group 2
1775,3423313009,51.12,4,Group 2
1776,3423313943,46.04,2,Group 2
1777,3423313112,42.52,10,Group 2
1778,3423314284,66.51,10,Group 2
1779,3423312765,37.17,5,Group 2
1780,3423312236,55.8,5,Group 2
1781,3423313676,56.27,4,Group 2
1782,3423314349,65.04,8,Group 2
1783,3423313968,43.77,6,Group 2
1784,3423313607,63.01,7,Group 2
1785,3423313670,42.77,6,Group 2
1786,3423311777,44.26,8,Group 2
1787,3423310831,55.84,9,Group 2
1788,3423314238,52.42,7,Group 2
1789,3423312967,29.67,5,Group 2
1790,3423312614,46.95,8,Group 2
1791,3423310744,46.28,5,Group 2
1792,3423311153,55.74,5,Group 2
1793,3423312099,56.12,3,Group 2
1794,3423313196,54.26,4,Group 2
1795,3423310958,56.04,1,Group 2
1796,3423311148,60.79,8,Group 2
1797,3423311604,50.19,5,Group 2
1798,3423313139,50.72,6,Group 2
1799,3423313431,52.72,2,Group 2
1800,3423312777,61.67,5,Group 2
1801,3423312685,47.17,5,Group 2
1802,3423311272,51.93,5,Group 2
1803,3423310557,38.38,6,Group 2
1804,3423313786,57.32,9,Group 2
1805,3423312592,39.57,4,Group 2
1806,3423311857,68.99,4,Group 2
1807,3423311106,35.39,7,Group 2
1808,3423314097,56.91,8,Group 2
1809,3423311238,48.66,4,Group 2
1810,3423312089,57.91,4,Group 2
1811,3423314164,41.25,6,Group 2
1812,3423313732,46.26,8,Group 2
1813,3423313474,27.99,2,Group 2
1814,3423312992,40.4,5,Group 2
1815,3423311802,45.54,3,Group 2
1816,3423310453,34.68,6,Group 2
1817,3423313022,48.75,6,Group 2
1818,3423310495,46.79,7,Group 2
1819,3423310810,53.83,6,Group 2
1820,3423313635,51.13,5,Group 2
1821,3423312908,61.03,7,Group 2
1822,3423312714,32.3,5,Group 2
1823,3423312652,55.84,5,Group 2
1824,3423314391,29.73,4,Group 2
1825,3423312368,58.43,5,Group 2
1826,3423311886,45.56,3,Group 2
1827,3423311891,56.99,7,Group 2
1828,3423313490,42.04,4,Group 2
1829,3423311878,54.03,3,Group 2
1830,3423311278,49.17,5,Group 2
1831,3423311769,55.12,6,Group 2
1832,3423313722,39.28,6,Group 2
1833,3423310639,39.88,4,Group 2
1834,3423311085,34.49,8,Group 2
1835,3423311913,50.52,7,Group 2
1836,3423310880,40.7,2,Group 2
1837,3423310483,53.33,3,Group 2
1838,3423311540,34.04,5,Group 2
1839,3423313182,45.54,11,Group 2
1840,3423312660,52.09,8,Group 2
1841,3423310716,45.01,8,Group 2
1842,3423312576,52.06,3,Group 2
1843,3423310555,58.46,5,Group 2
1844,3423311488,37.58,7,Group 2
1845,3423311565,46.91,2,Group 2
1846,3423314294,48.57,8,Group 2
1847,3423310796,25.39,7,Group 2
1848,3423310684,53.29,8,Group 2
1849,3423313063,55.97,3,Group 2
1850,3423313667,39.14,7,Group 2
1851,3423313092,48.74,4,Group 2
1852,3423310945,52.26,2,Group 2
1853,3423313077,67.57,7,Group 2
1854,3423312842,38.43,4,Group 2
1855,3423311256,29.59,4,Group 2
1856,3423311455,39.81,8,Group 2
1857,3423311617,37.84,3,Group 2
1858,3423313223,53.56,2,Group 2
1859,3423312633,48.79,2,Group 2
1860,3423311947,37.66,2,Group 2
1861,3423311599,52.05,7,Group 2
1862,3423311931,65.27,6,Group 2
1863,3423313587,38.74,6,Group 2
1864,3423313321,29.28,3,Group 2
1865,3423312496,21.6,3,Group 2
1866,3423312889,28.7,0,Group 2
1867,3423313467,46.08,7,Group 2
1868,3423311868,42.02,5,Group 2
1869,3423312820,49.96,1,Group 2
1870,3423310950,48.05,9,Group 2
1871,3423311171,61.36,5,Group 2
1872,3423314400,52.83,7,Group 2
1873,3423310865,69.19,4,Group 2
1874,3423313510,33.2,3,Group 2
1875,3423311555,51.27,5,Group 2
1876,3423313396,54.48,2,Group 2
1877,3423311501,42.47,7,Group 2
1878,3423310730,46.2,5,Group 2
1879,3423311581,47.92,2,Group 2
1880,3423313265,49.43,5,Group 2
1881,3423312039,38.26,5,Group 2
1882,3423310562,30.5,5,Group 2
1883,3423311654,48.88,7,Group 2
1884,3423314105,49.45,4,Group 2
1885,3423310620,60.69,6,Group 2
1886,3423312325,57.36,7,Group 2
1887,3423313350,51.15,6,Group 2
1888,3423313365,30.3,1,Group 2
1889,3423313303,55.41,3,Group 2
1890,3423313593,44.98,3,Group 2
1891,3423313903,56.9,10,Group 2
1892,3423314383,36.37,5,Group 2
1893,3423312957,55.2,1,Group 2
1894,3423311046,66.98,9,Group 2
1895,3423312584,65.93,3,Group 2
1896,3423311081,50.89,5,Group 2
1897,3423314023,40.97,3,Group 2
1898,3423312484,46.17,3,Group 2
1899,3423312829,43.19,5,Group 2
1900,3423310985,42.01,6,Group 2
1901,3423313831,66.26,6,Group 2
1902,3423314326,48.41,6,Group 2
1903,3423311714,64.68,10,Group 2
1904,3423311028,65.17,2,Group 2
1905,3423310801,40.48,4,Group 2
1906,3423311664,38.74,7,Group 2
1907,3423312198,39.83,4,Group 2
1908,3423310627,42.94,3,Group 2
1909,3423311499,54.04,7,Group 2
1910,3423310927,35.32,6,Group 2
1911,3423311149,62.47,4,Group 2
1912,3423311335,39.72,7,Group 2
1913,3423310587,47.95,9,Group 2
1914,3423311699,40.29,7,Group 2
1915,3423313159,51.25,5,Group 2
1916,3423311009,51.77,3,Group 2
1917,3423311742,32.28,8,Group 2
1918,3423311036,44.08,5,Group 2
1919,3423310657,52.84,4,Group 2
1920,3423313110,48.98,3,Group 2
1921,3423310855,57,8,Group 2
1922,3423313310,58.22,5,Group 2
1923,3423310474,41.38,2,Group 2
1924,3423310738,45.01,7,Group 2
1925,3423311816,43.28,9,Group 2
1926,3423313686,52.78,9,Group 2
1927,3423311939,37.25,8,Group 2
1928,3423313937,53.88,3,Group 2
1929,3423313731,53.84,6,Group 2
1930,3423311583,52.7,1,Group 2
1931,3423313180,44.56,4,Group 2
1932,3423314253,50.16,7,Group 2
1933,3423313910,51.76,4,Group 2
1934,3423312417,40.61,4,Group 2
1935,3423311564,56.47,8,Group 2
1936,3423312172,41.94,6,Group 2
1937,3423313036,62.92,7,Group 2
1938,3423314076,65.48,7,Group 2
1939,3423310533,48.82,2,Group 2
1940,3423311504,39.13,4,Group 2
1941,3423313413,30.27,4,Group 2
1942,3423314166,47.01,6,Group 2
1943,3423310846,39.04,4,Group 2
1944,3423313644,36.6,4,Group 2
1945,3423311550,60.09,3,Group 2
1946,3423312431,38.5,7,Group 2
1947,3423314140,60.46,3,Group 2
1948,3423313339,48.26,5,Group 2
1949,3423311193,46.74,2,Group 2
1950,3423310674,44.85,2,Group 2
1951,3423310813,61.38,6,Group 2
1952,3423313385,63.88,6,Group 2
1953,3423312894,44.43,4,Group 2
1954,3423312546,59.64,6,Group 2
1955,3423312324,55.07,1,Group 2
1956,3423310582,56.72,7,Group 2
1957,3423313956,52.33,4,Group 2
1958,3423312579,47.04,7,Group 2
1959,3423313263,45.59,6,Group 2
1960,3423311374,45.47,5,Group 2
1961,3423314207,50.18,3,Group 2
1962,3423310871,38.85,8,Group 2
1963,3423312920,51.57,3,Group 2
1964,3423310763,56.38,1,Group 2
1965,3423314218,43.52,8,Group 2
1966,3423310714,53.46,5,Group 2
1967,3423310625,45.74,4,Group 2
1968,3423311755,46.48,6,Group 2
1969,3423313620,50.63,8,Group 2
1970,3423313898,43.06,3,Group 2
1971,3423312192,34.77,4,Group 2
1972,3423310485,47.34,5,Group 2
1973,3423311469,59.12,11,Group 2
1974,3423313663,41.22,4,Group 2
1975,3423311211,46.41,10,Group 2
1976,3423313639,45.58,4,Group 2
1977,3423312415,45.28,7,Group 2
1978,3423314069,55.43,6,Group 2
1979,3423313569,54.32,4,Group 2
1980,3423311805,40.04,3,Group 2
1981,3423312851,62.46,5,Group 2
1982,3423312423,60.24,4,Group 2
1983,3423310887,54.78,6,Group 2
1984,3423314192,52.11,4,Group 2
1985,3423313163,46.1,6,Group 2
1986,3423310700,46.13,9,Group 2
1987,3423311304,45.62,5,Group 2
1988,3423312122,56.74,3,Group 2
1989,3423314310,42.62,4,Group 2
1990,3423312810,74.88,7,Group 2
1991,3423314096,33.22,3,Group 2
1992,3423313978,39.93,4,Group 2
1993,3423313243,60.35,2,Group 2
1994,3423314127,54.66,4,Group 2
1995,3423312463,34.96,6,Group 2
1996,3423310631,58.1,8,Group 2
1997,3423311753,46.64,2,Group 2
1998,3423313430,63,6,Group 2
1999,3423312330,48.1,9,Group 2
2000,3423312904,38.66,3,Group 2
2001,3423312018,48.91,0,Group 2
2002,3423312641,63.5,4,Group 2
2003,3423313056,44.26,4,Group 2
2004,3423314329,36.23,3,Group 2
2005,3423314174,45.16,5,Group 2
2006,3423310513,49.35,8,Group 2
2007,3423310662,49.73,11,Group 2
2008,3423310883,54.63,5,Group 2
2009,3423311575,54.04,7,Group 2
2010,3423311410,60.63,6,Group 2
2011,3423312147,40.05,0,Group 2
2012,3423311757,61.61,1,Group 2
2013,3423312910,45.63,8,Group 2
2014,3423312017,40.1,4,Group 2
2015,3423311739,35.24,7,Group 2
2016,3423312620,49.02,7,Group 2
2017,3423314022,50.07,8,Group 2
2018,3423312715,54.38,4,Group 2
2019,3423311378,56.85,3,Group 2
2020,3423312760,42.39,4,Group 2
2021,3423311719,49.53,4,Group 2
2022,3423310918,37.42,8,Group 2
2023,3423313148,57.2,6,Group 2
2024,3423313770,38.4,4,Group 2
2025,3423313465,50.1,5,Group 2
2026,3423311803,53.42,1,Group 2
2027,3423312728,50.55,4,Group 2
2028,3423312568,45.7,7,Group 2
2029,3423311595,48.56,3,Group 2
2030,3423310529,59.31,7,Group 2
2031,3423311921,46.6,4,Group 2
2032,3423313145,49.49,3,Group 2
2033,3423313637,40.67,5,Group 2
2034,3423312661,62.34,3,Group 2
2035,3423314360,56.89,7,Group 2
2036,3423311323,52.19,4,Group 2
2037,3423312532,39.67,5,Group 2
2038,3423312354,49.69,5,Group 2
2039,3423313371,56.33,3,Group 2
2040,3423313800,44.21,5,Group 2
2041,3423313618,43.54,6,Group 2
2042,3423312142,33.63,5,Group 2
2043,3423312764,58.27,1,Group 2
2044,3423311566,40.18,6,Group 2
2045,3423311043,50.38,5,Group 2
2046,3423313897,37.68,5,Group 2
2047,3423312207,50.65,3,Group 2
2048,3423313960,44,7,Group 2
2049,3423314157,50.05,8,Group 2
2050,3423313575,56.99,7,Group 2
2051,3423312618,66.04,5,Group 2
2052,3423311698,33.17,2,Group 2
2053,3423310520,45.31,6,Group 2
2054,3423313919,64.43,8,Group 2
2055,3423311835,52.05,4,Group 2
2056,3423310996,45.12,4,Group 2
2057,3423310509,55.8,8,Group 2
2058,3423312284,55.43,4,Group 2
2059,3423311084,43.25,4,Group 2
2060,3423312549,55.56,4,Group 2
2061,3423312124,47.95,8,Group 2
2062,3423311019,66.13,5,Group 2
2063,3423313559,50.75,2,Group 2
2064,3423310804,64.75,4,Group 2
2065,3423310848,36.52,7,Group 2
2066,3423310866,60.46,4,Group 2
2067,3423311217,49.37,9,Group 2
2068,3423313432,50.69,7,Group 2
2069,3423312849,70.29,8,Group 2
2070,3423311140,50.64,2,Group 2
2071,3423312912,38.68,4,Group 2
2072,3423313757,56.9,3,Group 2
2073,3423312161,43.42,8,Group 2
2074,3423312385,40,6,Group 2
2075,3423311994,66.08,4,Group 2
2076,3423313944,62.75,6,Group 2
2077,3423314408,50.25,10,Group 2
2078,3423314263,41.55,3,Group 2
2079,3423312976,51.98,3,Group 2
2080,3423314112,56.02,5,Group 2
2081,3423313296,47.55,3,Group 2
2082,3423311050,45.86,6,Group 2
2083,3423313014,44.31,4,Group 2
2084,3423310637,63.6,2,Group 2
2085,3423313325,51.62,6,Group 2
2086,3423310910,47.76,3,Group 2
2087,3423312596,49.68,9,Group 2
2088,3423311922,45.02,5,Group 2
2089,3423311021,37.79,3,Group 2
2090,3423312853,49.27,5,Group 2
2091,3423310751,39.67,9,Group 2
2092,3423312208,50.9,9,Group 2
2093,3423313406,29.54,5,Group 2
2094,3423311222,44.2,6,Group 2
2095,3423313423,59.43,5,Group 2
2096,3423313358,45.78,8,Group 2
2097,3423310459,48.82,5,Group 2
2098,3423311846,51.48,6,Group 2
2099,3423311894,36.11,9,Group 2
2100,3423312958,47.52,6,Group 2
2101,3423310624,57.27,9,Group 2
2102,3423312959,47.95,5,Group 2
2103,3423312197,49.19,7,Group 2
2104,3423312143,54,4,Group 2
2105,3423310981,52.27,7,Group 2
2106,3423312371,62.39,4,Group 2
2107,3423311166,48.22,5,Group 2
2108,3423313734,71.83,5,Group 2
2109,3423310711,42.53,3,Group 2
2110,3423313107,41.02,9,Group 2
2111,3423312384,39.76,8,Group 2
2112,3423313589,54.67,4,Group 2
2113,3423312801,65.55,3,Group 2
2114,3423314158,56.67,5,Group 2
2115,3423311997,58.09,3,Group 2
2116,3423313217,45.26,11,Group 2
2117,3423313264,48.47,6,Group 2
2118,3423313482,60.23,2,Group 2
2119,3423312743,39.97,3,Group 2
2120,3423313035,67.34,1,Group 2
2121,3423311858,67.87,3,Group 2
2122,3423312028,29.69,6,Group 2
2123,3423310961,54.15,5,Group 2
2124,3423310845,51.15,3,Group 2
2125,3423313098,50.1,5,Group 2
2126,3423313535,68.64,3,Group 2
2127,3423311822,54.16,3,Group 2
2128,3423312110,43.23,3,Group 2
2129,3423310767,63.62,4,Group 2
2130,3423311938,52.73,3,Group 2
2131,3423313612,64.16,7,Group 2
2132,3423313138,50.08,3,Group 2
2133,3423314250,47.15,3,Group 2
2134,3423313941,49.3,1,Group 2
2135,3423310766,43.37,4,Group 2
2136,3423312362,49.88,5,Group 2
2137,3423312786,55.95,8,Group 2
2138,3423312753,47.52,8,Group 2
2139,3423312379,56.61,6,Group 2
2140,3423314230,53.26,6,Group 2
2141,3423314084,55.77,5,Group 2
2142,3423311902,44.67,7,Group 2
2143,3423314320,55.07,4,Group 2
2144,3423313435,39.75,3,Group 2
2145,3423313962,65.73,5,Group 2
2146,3423312498,49.55,3,Group 2
2147,3423314128,59.63,4,Group 2
2148,3423314095,54.67,5,Group 2
2149,3423312022,56.32,8,Group 2
2150,3423312339,44.71,6,Group 2
2151,3423314187,45.95,3,Group 2
2152,3423314239,54.84,6,Group 2
2153,3423311014,47.34,6,Group 2
2154,3423313149,45.73,3,Group 2
2155,3423312036,48.84,7,Group 2
2156,3423314308,57.45,6,Group 2
2157,3423312642,60.97,9,Group 2
2158,3423314219,50.64,4,Group 2
2159,3423311642,52.12,5,Group 2
2160,3423311898,34.72,5,Group 2
2161,3423312951,53.49,4,Group 2
2162,3423310494,56.82,3,Group 2
2163,3423312408,50.26,5,Group 2
2164,3423311737,44.29,6,Group 2
2165,3423313152,29.93,4,Group 2
2166,3423314006,58.14,7,Group 2
2167,3423313332,43.63,8,Group 2
2168,3423313989,52.03,4,Group 2
2169,3423313710,55.81,6,Group 2
2170,3423312056,69.54,7,Group 2
2171,3423314446,35.54,6,Group 2
2172,3423312068,37.06,8,Group 2
2173,3423313649,44.46,4,Group 2
2174,3423313555,53.36,11,Group 2
2175,3423312531,54.1,8,Group 2
2176,3423313739,41.54,8,Group 2
2177,3423314429,37.17,2,Group 2
2178,3423313206,48.39,5,Group 2
2179,3423311608,51.92,7,Group 2
2180,3423311969,60.39,7,Group 2
2181,3423314316,40.03,4,Group 2
2182,3423313564,32.36,5,Group 2
2183,3423310894,65.55,2,Group 2
2184,3423313246,58.83,3,Group 2
2185,3423311662,59.37,6,Group 2
2186,3423314170,74.91,5,Group 2
2187,3423313917,51.97,5,Group 2
2188,3423312187,35.67,5,Group 2
2189,3423314217,41.93,4,Group 2
2190,3423313037,48.01,6,Group 2
2191,3423312155,29.85,6,Group 2
2192,3423313627,57.22,7,Group 2
2193,3423311098,52.76,4,Group 2
2194,3423313228,71.84,3,Group 2
2195,3423313862,57.11,5,Group 2
2196,3423312877,45.24,3,Group 2
2197,3423314322,65.49,6,Group 2
2198,3423314378,58.16,9,Group 2
2199,3423314175,30.44,3,Group 2
2200,3423311489,58.54,7,Group 2
2201,3423312662,55.85,5,Group 2
2202,3423310611,54.94,7,Group 2
2203,3423312688,66.46,6,Group 2
2204,3423311775,44.42,6,Group 2
2205,3423312611,63.96,5,Group 2
2206,3423310602,44.38,5,Group 2
2207,3423313560,67.31,5,Group 2
2208,3423314393,54.63,2,Group 2
2209,3423310527,50.98,0,Group 2
2210,3423313532,66.8,6,Group 2
2211,3423314366,52.43,6,Group 2
2212,3423313188,39.4,8,Group 2
2213,3423311368,50.63,3,Group 2
2214,3423310931,49.28,6,Group 2
2215,3423312094,72.16,5,Group 2
2216,3423311538,36.74,7,Group 2
2217,3423310553,52.48,8,Group 2
2218,3423314367,59.95,7,Group 2
2219,3423311507,65.88,8,Group 2
2220,3423312203,49.83,9,Group 2
2221,3423314056,60.85,5,Group 2
2222,3423314068,59.7,10,Group 2
2223,3423310585,66.76,2,Group 2
2224,3423313205,50.68,4,Group 2
2225,3423312523,44.67,5,Group 2
2226,3423314268,53.88,4,Group 2
2227,3423314327,48.34,4,Group 2
2228,3423310870,46.08,3,Group 2
2229,3423311061,58.53,8,Group 2
2230,3423312897,53.43,6,Group 2
2231,3423314225,51.34,8,Group 2
2232,3423313329,74.11,6,Group 2
2233,3423312033,55.79,5,Group 2
2234,3423310604,71.3,8,Group 2
2235,3423312742,59.34,9,Group 2
2236,3423310838,73.13,3,Group 2
2237,3423312269,38.97,4,Group 2
2238,3423312211,31.88,7,Group 2
2239,3423312306,26.14,5,Group 2
2240,3423312547,35.39,8,Group 2
2241,3423311300,60.21,6,Group 2
2242,3423312502,49.17,0,Group 2
2243,3423310502,35.29,3,Group 2
2244,3423312740,51.57,5,Group 2
2245,3423313769,56.01,4,Group 2
2246,3423313347,59.08,5,Group 2
2247,3423310859,56.78,6,Group 2
2248,3423312859,56.02,5,Group 2
2249,3423311071,31.3,5,Group 2
2250,3423311597,56.1,9,Group 2
2251,3423313541,60.55,7,Group 2
2252,3423313013,64.6,3,Group 2
2253,3423311738,32.09,6,Group 2
2254,3423311766,52.49,6,Group 2
2255,3423314350,61.01,7,Group 2
2256,3423312278,57.26,6,Group 2
